chrom	start	end	haarhuis_2017.WT	sanborn_2015.WT	T-MAU2	T-mCherry	T-MAU2_Dox_1H
chr2	157800000	158000000	0.1775692578085742	0.3843604827282115	0.7262547295854601	0.7996929426969209	0.6763019406709466
chr2	158000000	158200000	-0.0555598563479059	0.1006939513851502	0.3411831489919568	0.4461121877957655	0.3236388324364021
chr2	158200000	158400000	0.1238890682680378	0.3431209712153423	0.5346091610636836	0.5696459813867762	0.4647567547679564
chr2	158400000	158600000	0.2283714864338513	0.4601686028217422	0.650746441557845	0.6235500703393326	0.5531135772927892
chr2	158600000	158800000	0.1357875966787732	0.3259510503888552	0.4384540003731824	0.4771106726459566	0.4150412273732183
chr2	158800000	159000000	0.3644587359480593	0.5705354524687994	0.4971083363017384	0.6838963142775436	0.6275662251601766
chr2	159000000	159200000	0.5157423545854859	0.6676331027703906	0.7168225323471931	0.6732708460834799	0.626817865959011
chr2	159200000	159400000	0.657893355271653	0.7867669190319181	0.8907584664272049	0.9130765248287592	0.8805988490460506
chr2	159400000	159600000	0.6913071247494756	0.8267979734353401	1.09879732089157	1.017420865454257	1.1084368281253385
chr2	159600000	159800000	0.6395819352002508	0.7783057913224296	1.0439776491038686	0.927531929415236	0.9971421653730698
chr2	159800000	160000000	0.392926094933082	0.5020492153310367	0.6160055206894535	0.6122392830105579	0.4458518878879589
chr2	160000000	160200000	0.0641955074389132	0.0754144397151682	0.1350097661866482	0.2173222932400156	0.1354674365802988
chr2	160200000	160400000	0.0529136076270257	0.0770633958691962	0.2269798829719927	0.2344849688433196	0.2460644806314875
chr2	160400000	160600000	0.159038035670166	0.1028941657539924	0.53842450607535	0.4347891823444033	0.4978809696451662
chr2	160600000	160800000	-0.0174298392234453	-0.209815970917001	0.1982331632653249	0.1188224921990276	0.1844768591927768
chr2	160800000	161000000	-0.04503647074319	-0.1781400553362661	0.2118493944924231	0.2733721415427748	0.1589396094333224
chr2	161000000	161200000	-0.0746147095636053	-0.0153551941715944	0.2176673012640799	0.1843665495754783	0.1472063036991646
chr2	161200000	161400000	-0.115754231216673	0.1800654283990431	0.6340433696428419	0.5945546250769658	0.6046215382171178
chr2	161400000	161600000	-0.4440569922851519	-0.3161472117518372	0.1781039810026224	0.2912908624949152	0.1975730125398165
chr2	161600000	161800000	-0.5679041054382192	-0.5094824853419655	0.1915016756387556	0.2291447061491685	0.1918188393227319
chr2	161800000	162000000	-0.4132887148701447	-0.4129419814583304	0.2069278794296926	0.2059233220403542	0.1692295540372149
chr2	162000000	162200000	-0.3058924682707562	-0.0229524658422352	0.32777586520642	0.4216503103872936	0.4134869033057581
chr2	162200000	162400000	-0.3961823903174147	-0.2786452439015796	0.1266267745885709	0.1538849277650248	0.1695233731877442
chr2	162400000	162600000	-0.5491231042211228	-0.5228941623519944	-0.0529807397318701	-0.0745068282464653	-0.0233544755930645
chr2	162600000	162800000	-0.5658958562859074	-0.5561975970736232	-0.0050843180341854	-0.0753833418369919	-0.0619988625532004
chr2	162800000	163000000	-0.5289719552667981	-0.531434447769367	-0.0043643215356287	-0.0227259396801928	-0.0123157514862985
chr2	163000000	163200000	-0.5109204718331872	-0.44107763899018	-0.0421648933943425	0.0224691260231792	-0.0887222187989758
chr2	163200000	163400000	-0.4310080270577491	-0.3390903374690157	0.1029007470284832	0.1039155650554847	0.0484096727276036
chr2	163400000	163600000	-0.2693916752957324	-0.1594524481096728	0.2091866903919147	0.2777408095589666	0.1779860584434371
chr2	163600000	163800000	-0.0816553570219644	0.2687611539421441	0.4741212907759941	0.4900821128204243	0.444651322963416
chr2	163800000	164000000	-0.1731164821148094	0.096005814548711	0.5124656696149844	0.4311428280981028	0.4902467458137111
chr2	164000000	164200000	-0.308361366962587	-0.1102558783704897	0.1483315950826377	0.2945183807503791	0.2820409416438484
chr2	164200000	164400000	-0.5038197100604966	-0.3611762509867571	0.1307292520668648	0.1703272150065427	0.1017274705998238
chr2	164400000	164600000	-0.3030234257890815	-0.1137621755875054	0.0520964825405843	0.1748886912916972	0.0771409347237627
chr2	164600000	164800000	0.1236354574055543	0.2893261514540298	0.5052662518926972	0.5842256870388954	0.4535396989165343
chr2	164800000	165000000	0.2612168885846674	0.5820102451084564	0.7096355793096476	0.7689603173803705	0.7157785956057806
chr2	165000000	165200000	-0.0752289143611353	-0.1484240328991139	0.4186047408999525	0.4427291283068977	0.4590089143240529
chr2	165200000	165400000	-0.1683263647823682	-0.2072107504172326	0.3206149383872432	0.2335094114284519	0.232361872522459
chr2	165400000	165600000	0.0548810714411619	0.1427273189092089	0.6533009335367044	0.6032713488745386	0.6858007784882122
chr2	165600000	165800000	-0.0973820796161194	-0.1411513560254739	0.2348290903281886	0.3446157264794861	0.1865902113346173
chr2	165800000	166000000	0.002080786379876	0.01986113982903	0.2980417637085132	0.3957557917544087	0.3707879513611361
chr2	166000000	166200000	-0.1227059317668462	-0.1251938379801483	0.2079899252627406	0.3212892184632782	0.2854561943919046
chr2	166200000	166400000	-0.1435715582252228	-0.2833835842243765	0.1493991626351873	0.1059991063629299	0.2195332788710992
chr2	166400000	166600000	-0.2890541000684594	-0.2932795517348657	0.0983431380412749	0.1111010402889744	0.0971962883566505
chr2	166600000	166800000	-0.4463770356848557	-0.5753020991627464	0.0929615683191625	0.0134319710661617	0.0167338131128514
chr2	166800000	167000000	-0.4268012681503991	-0.5102618677047418	-0.0002378698391823	0.0211349188596439	0.0327887639689326
chr2	167000000	167200000	-0.3990316946136634	-0.4026740904637849	-0.0010422795298202	-0.0467172955417568	0.0080350697254038
chr2	167200000	167400000	-0.3332207143136624	-0.1735968241957704	0.0570046830346555	0.0735357978280143	0.0332233660290031
chr2	167400000	167600000	-0.233864314061901	-0.1357097573181926	0.0969234456522334	0.1342288097829992	0.0441962389181965
chr2	167600000	167800000	-0.19722812225292	-0.0344174399906066	0.1623124174516136	0.1795190694341676	0.2285252430958645
chr2	167800000	168000000	-0.022621201682997	0.129614250085607	0.2143305013468586	0.259075037493921	0.1384151417590002
chr2	168000000	168200000	0.0338471074208159	0.1957578105066069	0.2123544245852271	0.312315332119557	0.2151845507550714
chr2	168200000	168400000	0.2742952673473062	0.4059756728989896	0.4398523572467603	0.4734633893065635	0.4115987611579746
chr2	168400000	168600000	0.566593444221301	0.6194647567734196	0.868152068902206	0.7930053021869391	0.8084376080621909
chr2	168600000	168800000	0.3924879370623993	0.3896750202448466	0.4632594274308061	0.4441446736086689	0.4623354500597404
chr2	168800000	169000000	0.3529329008531534	0.2971739951973546			
chr2	169000000	169200000	0.4441220302924947	0.1976104254051708	0.1268764548175238	0.0892703135394862	0.1725198224050318
chr2	169200000	169400000	0.5669306378574634	0.315148080794877	0.2716444679176612	0.2242578942227023	0.3200309851938472
chr2	169400000	169600000	0.8416891652319777	0.7973601617452999	0.9064695575688544	0.7752131331258684	0.9052317350900132
chr2	169600000	169800000	1.313654953724504	1.0670824799834644	1.3039912691284103	1.0391338111224129	1.3879399773267895
chr2	169800000	170000000	1.0045907426507068	0.866093727898607	1.035662679843976	0.8396447972708514	1.1415683963449774
chr2	170000000	170200000	1.0698648429309854	1.0074447173368113	0.8511526844842036	0.7525862773455128	0.8697581968577057
chr2	170200000	170400000	0.7680364027518339	0.7233421720065777	0.5467121652794321	0.503942392794216	0.5733987693697349
chr2	170400000	170600000	1.1053479091297005	0.8721808593785944	0.5118419060223999	0.5925046043014012	0.620394107347159
chr2	170600000	170800000	1.006761136041696	0.7689523501236959	0.4965615469255812	0.55701182726845	0.628585892242539
chr2	170800000	171000000	0.7946612748554047	0.6220749930509886	0.5952202357102685	0.5390609262007067	0.7133712370443688
chr2	171000000	171200000	1.2274545062090936	1.0402344231063396	1.1973053521220072	1.0527813901299778	1.2640902478817913
chr2	171200000	171400000	1.2781646989142286	1.0957953700683314	1.0559918100372363	0.9449775614422709	1.08341055795009
chr2	171400000	171600000	0.9808212823218684	0.8194767215292433	0.9001257595834318	0.8546791312143726	0.9341623946992316
chr2	171600000	171800000	1.0770642634469023	0.907911344746844	1.0218001172359468	0.973412712898069	1.10958244350082
chr2	171800000	172000000	1.2719013746235353	0.9866495617233284	1.2926186148555026	1.1745250984225406	1.2714253369206243
chr2	172000000	172200000	0.9894583465536372	0.8406105829050511	0.9244944101279498	0.8488855121484714	0.9492641261889454
chr2	172200000	172400000	1.1807137931684664	1.071591615402563	0.8617447467627796	0.9674299518887678	0.9943482372011452
chr2	172400000	172600000	0.9895238851248612	0.9218402287428096	0.8432935762433819	0.9086197833313102	0.9647351400441307
chr2	172600000	172800000	1.0155957270698872	0.9090771341479084	0.8970096625353672	0.91792688973366	0.9561304509353956
chr2	172800000	173000000	0.9559312122479632	0.9407036090679232	0.8307610793792033	0.8406410653291878	0.9257950990543512
chr2	173000000	173200000	1.0701131723869657	1.0732580200879525	0.9812322961411428	1.0181817788893526	1.0793981034559923
chr2	173200000	173400000	0.8951444664665622	0.8017131054706919	0.9229284076643948	0.9010463167505884	0.8677779730505253
chr2	173400000	173600000	0.799133877931079	0.848123564438063	0.8718136573569677	0.923680041767398	0.7849726461772515
chr2	173600000	173800000	1.015291844782695	1.0092258830261622	0.7970553321019517	0.8502497643157976	0.8673848744748311
chr2	173800000	174000000	0.9734941639021072	0.836494026382811	0.8596317377127591	0.8682048499150424	0.942253049907548
chr2	174000000	174200000	0.9506282780968992	0.889516293875383	0.862874921710306	0.8255106228158215	0.8925037841543675
chr2	174200000	174400000	0.8766083003518089	0.8583917208857528	0.8270952147469828	0.905093681022512	0.9171070571977876
chr2	174400000	174600000	0.8592302184292656	0.7764948774968959	0.7914179676078377	0.7604164953272157	0.7449008067405226
chr2	174600000	174800000	0.7731652389639274	0.6261524398856672	0.6995620663840525	0.7961983114005914	0.7558685162545835
chr2	174800000	175000000	1.162152069089916	1.2422093633659144	1.310632148134674	1.2447837985534689	1.406842411322582
chr2	175000000	175200000	0.8671258271743696	0.7936380851861572	0.8227752681369657	0.7829574871550736	0.8831507334017992
chr2	175200000	175400000	0.5250660880719112	0.410068188823161	0.3337746266377799	0.4090199204417529	0.350361196865666
chr2	175400000	175600000	0.6252945970904217	0.4640827557941627	0.4148694008268291	0.3284644552364424	0.3797715827160701
chr2	175600000	175800000	0.6320970833876457	0.430572694729899	0.3203404552395856	0.488039228157946	0.3772620776273722
chr2	175800000	176000000	0.8092134202314268	0.7171331526425206	0.5397799145560525	0.5275201587685688	0.5904959021852798
chr2	176000000	176200000	0.4946538206237208	0.3900322669300611	0.3973044777625941	0.4162124588379706	0.3941072115900079
chr2	176200000	176400000	0.8708219984963392	0.7534919215803029	0.8214952015326309	0.7243488200718518	0.8109932090541813
chr2	176400000	176600000	0.6579856797361195	0.5045244532660405	0.4151170291916852	0.3660405472300442	0.3638242507080566
chr2	176600000	176800000	0.5888535701731358	0.4705976001747047	0.3119780963898405	0.2333528321941494	0.2504007760562575
chr2	176800000	177000000	0.7012470749723824	0.6030091131917162	0.2438755968703773	0.2246942084668948	0.3011166495084358
chr2	177000000	177200000	0.7352621919447908	0.6174540521414594	0.2407401812665975	0.3305962387195047	0.3188472475617239
chr2	177200000	177400000	0.983229001087221	0.871184545114246	0.8327242849538589	0.667184929409348	0.8273226655750662
chr2	177400000	177600000	1.17952225015957	1.167436581732853	1.2029470696590552	1.0160836665209465	1.0670444003404078
chr2	177600000	177800000	0.9077697210347684	0.9088292779956956	0.7844609915854089	0.8096111060548797	0.8320443356056202
chr2	177800000	178000000	0.7965815329742122	0.6912121243170465	0.6747590506291081	0.6180120332254352	0.69866715017061
chr2	178000000	178200000	0.9494505774613182	0.8186206561793725	0.8342354256357248	0.7954016353820677	0.9429960961409845
chr2	178200000	178400000	1.1831500132714454	1.0974761860552014	0.9429218381951368	0.8878653238705261	0.9470211225300644
chr2	178400000	178600000	1.0789438315832636	0.7568789458097702	0.8264180803035337	0.6989215542766977	0.8108749624590847
chr2	178600000	178800000	0.641629774889755	0.4511616747629823	0.5504645103824688	0.5089657598174041	0.5309332459904265
chr2	178800000	179000000	0.7105375469922487	0.5928693749492401	0.5500433560718448	0.5273319528191773	0.5055418071982458
chr2	179000000	179200000	0.7941447972286936	0.6364430449729935	0.6471233281332263	0.7322186215594969	0.7030700454947265
chr2	179200000	179400000	0.6413685340474997	0.5393135534548739	0.5034620774188951	0.6422969577868834	0.5193583866851367
chr2	179400000	179600000	0.8692453441165141	0.8134893521359031	0.7172498070363065	0.7282320318294324	0.6787185840331464
chr2	179600000	179800000	0.6704281163585534	0.66320750337309	0.5386963793647794	0.624240915103188	0.5217756310576287
chr2	179800000	180000000	0.6107315441161381	0.4866355329641317	0.4246612089200218	0.5119885640379932	0.4932915875948798
chr2	180000000	180200000	0.4542088390437704	0.4725361793697789	0.4443161585637277	0.6064515683608898	0.4665636749381139
chr2	180200000	180400000	0.6926178408285247	0.6943602866667656	0.7811071055198779	0.7742873624635921	0.7650141737110374
chr2	180400000	180600000	0.6459040495225193	0.6070563107821073	0.6189033433836799	0.6426622909743369	0.6093899288962369
chr2	180600000	180800000	0.7049846863010918	0.7555491451884367	0.6655375708710005	0.680895214340564	0.7126649817254042
chr2	180800000	181000000	0.6339538114832414	0.6649085156663779	0.6258926024569905	0.6668257745513526	0.6706767778563495
chr2	181000000	181200000	0.4407823429665777	0.3969268954306851	0.2345353715026322	0.3349707334896773	0.2884830969287346
chr2	181200000	181400000	0.5354067258428438	0.5076807555435006	0.469409586587885	0.370099963456274	0.38218372461804
chr2	181400000	181600000	0.4850899619374622	0.4717994198267863	0.4401093232367211	0.3428825758786881	0.2754085059375468
chr2	181600000	181800000	0.3633783862253212	0.297443465954722	0.1868722836197609	0.2875388838166512	0.2950701987136101
chr2	181800000	182000000	0.564418242115819	0.5042670215735217	0.4357497196746338	0.4085516567975398	0.4643759191159567
chr2	182000000	182200000	0.413090707929884	0.3072866140614705	0.2702534071975551	0.3292992122120472	0.2604243418000077
chr2	182200000	182400000	0.3216139631844711	0.1644482319455073	0.210396671379865	0.2640252770342509	0.0998102449586972
chr2	182400000	182600000	0.3431496570955962	0.1490221208972723	0.3501654633535302	0.2909877813585091	0.3576769368601394
chr2	182600000	182800000	0.353791716312973	0.2816121664741352	0.3672088543924733	0.3936713911625422	0.3621863849266654
chr2	182800000	183000000	0.533681085949906	0.6389671745772553	0.858021883470343	0.8433745786845961	0.8985060349700265
chr2	183000000	183200000	0.274481289932045	0.492787192158502	0.811290649248426	0.8131168498339506	0.8180852563368155
chr2	183200000	183400000	-0.1847834763598188	-0.1560359605529154	0.2543081479539859	0.3549449097919281	0.2267696351446801
chr2	183400000	183600000	-0.2310257553147454	-0.0292434141115306	0.53856056520289	0.5422388354090908	0.4041416799296469
chr2	183600000	183800000	-0.3576915669086876	-0.1994663378209752	0.261079851927371	0.3453474498202907	0.1565791234691341
chr2	183800000	184000000	-0.3801813970415937	-0.2732625659400794	0.1316545192485498	0.2047108031250951	0.1296433150649647
chr2	184000000	184200000	-0.2609273809354354	-0.1127246144878886	0.2010627345128609	0.2152152596966237	0.1432891959686371
chr2	184200000	184400000	-0.3773641549074848	-0.1762547444742129	0.2143714627693569	0.1952871680275952	0.1477472884240656
chr2	184400000	184600000	-0.3855493451156209	-0.3324119283319806	0.0651410113936136	0.1129871516991852	0.0248668629418335
chr2	184600000	184800000	-0.4143529256794607	-0.1988965196716371	0.1262884874563612	0.1605278548488302	0.1134564619185456
chr2	184800000	185000000	-0.4641501873999776	-0.3433996269676557	0.2360623079029822	0.177130626390655	0.1237837760284924
chr2	185000000	185200000	-0.4488080369584993	-0.3705740770387884	0.0389124417143414	0.095175632227351	0.0363337254416264
chr2	185200000	185400000	-0.3527180314668319	-0.1951193490582433	0.1711680993930988	0.2806343621693339	0.2103267691978488
chr2	185400000	185600000	-0.2812266380363376	-0.0317114430872262	0.4706022814675372	0.5571591135777039	0.3938440892228385
chr2	185600000	185800000	-0.3455473056852035	-0.1821481059174963	0.178072948347108	0.3076812314708014	0.2014742613689112
chr2	185800000	186000000	-0.4411521605751695	-0.2895358807963807	0.2304012081095644	0.2971668261606154	0.2297309404800279
chr2	186000000	186200000	-0.2957581351939458	-0.1003719633274273	0.5481784899011232	0.4910889407861469	0.4877473157084243
chr2	186200000	186400000	-0.3824898659172922	-0.1906617148265933	0.2614020661211692	0.3495560516997702	0.300580243522231
chr2	186400000	186600000	-0.1036165638002575	0.1588004606442015	0.6265518446371268	0.6678502076984592	0.6623196876269094
chr2	186600000	186800000	-0.1356599931499484	0.1081844299368964	0.6617815094120907	0.6961821887321008	0.566284942718038
chr2	186800000	187000000	-0.425787257139954	-0.2591252275324928	0.0519751937117398	0.1800872004257626	0.1363067765718359
chr2	187000000	187200000	-0.4901291256351806	-0.2269086549083093	0.2226582532448075	0.2048807532148147	0.1437746843693781
chr2	187200000	187400000	-0.531505588833955	-0.3699778990557702	0.195962859563707	0.1820245807222549	0.0473437458607028
chr2	187400000	187600000	-0.4194036504896608	-0.2298549643518899	0.0641566688503766	0.11103753984872	0.05304313018251
chr2	187600000	187800000	-0.400142510073226	-0.0981818018312291	0.2226045786995131	0.2706881981287487	0.204399635156241
chr2	187800000	188000000	-0.4074612539382816	-0.2467363868937708	0.1368493299558486	0.1494233928479763	0.1111304585195804
chr2	188000000	188200000	-0.3561399550638526	-0.2233677426996463	0.3699382184923959	0.3239216804523523	0.3023371969159139
chr2	188200000	188400000	-0.0781265024184193	0.1364238273234195	0.7230085927338437	0.6389577355342755	0.5902741760652574
chr2	188400000	188600000	-0.2502469058488959	-0.0345664566333129	0.2108465239928438	0.2835638958098679	0.1674488186355047
chr2	188600000	188800000	-0.3726528594151732	-0.2703938400248608	0.0688868961049816	0.1021242939006633	0.101296750617314
chr2	188800000	189000000	-0.4372708249069721	-0.3675630018154282	0.0495175082767287	0.0855613187768868	0.0844940823264655
chr2	189000000	189200000	-0.2770841793696015	-0.1340409092544845	0.1179669602887777	0.1592647278029795	0.1395486421375421
chr2	189200000	189400000	-0.2206232648625956	-0.0468309567545124	0.1822395270884137	0.1988251676027736	0.1532769486659383
chr2	189400000	189600000	0.0428559313970984	0.122225396039706	0.2350118432883675	0.3423874503633328	0.2851216492252625
chr2	189600000	189800000	0.3240720693266068	0.3089890338106597	0.6715528362722895	0.5575535046008806	0.5655827467424646
chr2	189800000	190000000	0.1132803022531291	0.0643471364354709	0.4623806739668625	0.426546566684677	0.4804864545148808
chr2	190000000	190200000	0.151607659621051	0.0433716394308744	0.3711763538801574	0.397645673370684	0.4788733911678995
chr2	190200000	190400000	0.4231738688752066	0.3617276727529793	0.6772933028939885	0.5660892644325499	0.5521559152499066
chr2	190400000	190600000	0.6240099975058335	0.5035172141808066	0.6526237044870965	0.6575211031631354	0.632250553695745
chr2	190600000	190800000	0.5400881711284576	0.3953281530363107	0.6229645234712349	0.5192323144612667	0.7669231213533164
chr2	190800000	191000000	0.6554044991369777	0.6955168186014268	0.9959086660343256	0.9489455424667704	1.012312669786451
chr2	191000000	191200000	0.3566410056513743	0.3032995323537838	0.5040290007467038	0.5667599703814982	0.4877776082536153
chr2	191200000	191400000	0.4178926018161403	0.4359604434110485	0.5978218987417563	0.589760584581269	0.5201829020796093
chr2	191400000	191600000	0.1626166571862252	0.2321832833609283	0.4571434321221336	0.486367503925261	0.4242480397459898
chr2	191600000	191800000	0.1210914111958098	0.2317163179930151	0.3407381775120371	0.4750969420317513	0.3787553117119484
chr2	191800000	192000000	-0.0395849458004377	0.3206417185086814	0.4629347864425886	0.5363337034104286	0.4435903479471551
chr2	192000000	192200000	-0.0878311578310983	0.1534551857505441	0.255219612784942	0.3454513651753116	0.275456075363066
chr2	192200000	192400000	-0.2727979824613515	-0.2159293519296609	0.0889151955480472	0.1398999968515275	0.1195248355902086
chr2	192400000	192600000	-0.2583114477428274	-0.1474393157680653	0.1294445633036661	0.2131885860392538	0.1647924601596999
chr2	192600000	192800000	-0.339297023465719	-0.1587370333026198	0.0872969711311124	0.223033128145372	0.1494998406155943
chr2	192800000	193000000	-0.4370387795452935	-0.2218396526701125	0.1024899761090726	0.1208199854915305	-0.0203329870410089
chr2	193000000	193200000	-0.437184682030542	-0.2846441026905735	0.0440169413386571	0.0728027113496133	-0.0482964612166821
chr2	193200000	193400000	-0.3933630511895737	-0.2036096452832222	0.0539097032451249	0.1660524848583877	0.1441490943173161
chr2	193400000	193600000	-0.4025493580959829	-0.1704746879351602	0.0801131495462096	0.1886716312736449	0.0345093955028581
chr2	193600000	193800000	-0.366227760989548	-0.2012715739710374	0.0892897138756397	0.1934492748956166	0.1104896722023285
chr2	193800000	194000000	-0.3591863880407819	-0.1748342316933846	0.0749452030269574	0.1438202803382156	0.0464371206110904
chr2	194000000	194200000	-0.3766502815049102	-0.2426275690042732	0.2447087654429255	0.2473120811793019	0.1819126239760473
chr2	194200000	194400000	-0.3660656122807587	-0.0898172616106124	0.3352429865469198	0.3757418683315266	0.291031069556934
chr2	194400000	194600000	-0.3636302259930363	-0.1835427438544273	0.1619271917507184	0.2313308776893488	0.148047392446181
chr2	194600000	194800000	-0.4031240464341629	-0.1410555809304139	0.1137578094014142	0.1923667863806795	0.0766025155060276
chr2	194800000	195000000	-0.4639235324640846	-0.2260962298097033	-0.0039899229961264	0.1093850780487385	-0.0090403631380603
chr2	195000000	195200000	-0.5660267530929926	-0.361588616208608	0.0266177302336964	0.0033762050907171	0.0657169398702421
chr2	195200000	195400000	-0.4252908491191383	-0.2985325782701226	0.0183728159188962	0.1626478195443325	-0.0389943977259051
chr2	195400000	195600000	-0.4151446257739539	-0.2436327867584108	0.1825298915387113	0.25079437625888	0.1909300227390337
chr2	195600000	195800000	-0.2121759431442194	0.0901743625152003	0.4361725732525964	0.497440903515901	0.4715030707094274
chr2	195800000	196000000	-0.2664584804234866	-0.0328099852137296	0.2165906788372124	0.2448736858685288	0.2296927121647385
chr2	196000000	196200000	-0.2581391626321594	-0.1215103801423536	0.120436013381382	0.1458135755527826	0.0964504034448378
chr2	196200000	196400000	-0.3015556679286985	-0.1900967112007546	-0.040342739271581	-0.0724572124127313	-0.0305603569734475
chr2	196400000	196600000	-0.2970906189721505	-0.252355953292449	-0.0444699002214799	-0.0440053295089736	-0.0166717448425425
chr2	196600000	196800000	-0.0699632687572035	0.0563007053500919	0.2734760318462609	0.2957743555199976	0.2324947558154183
chr2	196800000	197000000	0.2875796009035613	0.4113610867310984	0.6224150842793199	0.5645320934494927	0.6151917078049357
chr2	197000000	197200000	0.1292332434906147	0.2064723638125287	0.2773317652079055	0.1412183927568093	0.1713278052683972
chr2	197200000	197400000	0.1641487319698708	0.2183900191128354	0.1945122656502827	0.1135983909388736	0.1688804671887528
chr2	197400000	197600000	0.4920410342904356	0.6584391224097556	1.0713152777956112	0.8769639749972102	1.0777323530321616
chr2	197600000	197800000	0.0157060921761407	0.2452371994772723	0.5735584912922636	0.5599844013993559	0.5825849844444487
chr2	197800000	198000000	-0.4230897392395529	-0.2184060801986503	-0.1883774422380739	-0.1367740613530894	-0.1146581468549704
chr2	198000000	198200000	-0.4989941217874403	-0.2399206370210311	-0.3240257327043637	-0.2880938832622484	-0.2308370812745524
chr2	198200000	198400000	-0.4468825145280016	-0.2819247005080457	-0.3366262541298928	-0.3733744829646954	-0.3398623258152087
chr2	198400000	198600000	-0.5781759859727302	-0.5339158568758013	-0.6495083080544803	-0.6898718862435206	-0.601096141201004
chr2	198600000	198800000	-0.5608028712081082	-0.4634004148661022	-0.6639292779502004	-0.7378884190125191	-0.6701581692270775
chr2	198800000	199000000	-0.5566104064143141	-0.5230394715973061	-0.6531128562276407	-0.7466825996526981	-0.6392023737018022
chr2	199000000	199200000	-0.5810750173419734	-0.5141463950619599	-0.5426480977040848	-0.5429814593130331	-0.5153033318106031
chr2	199200000	199400000	-0.3525066722220125	-0.2633822812608302	-0.0946861453312716	-0.0489461411610004	-0.0674696497022282
chr2	199400000	199600000	-0.1856326442859927	-0.0459398199645088	0.2130470682616065	0.1908124746600426	0.1708547486543552
chr2	199600000	199800000	-0.1466776159047301	-0.0320863676440026	-0.0356555742225085	0.0578025511796623	-0.0031754471059371
chr2	199800000	200000000	0.0934804363601042	0.2195569612655229	0.3900751087317537	0.4193808859175627	0.4513064603926208
chr2	200000000	200200000	0.2628275048177845	0.12942596082669	-0.2427619899655493	-0.111672287313405	-0.2226359489176892
chr2	200200000	200400000	0.5146915823574442	0.4824694822563947	0.054166836205003	0.2316070374013432	0.1263764668261905
chr2	200400000	200600000	0.4154356998365954	0.3220366122566739	0.2359681509818588	0.2612749776926358	0.2455444265679359
chr2	200600000	200800000	0.4661491179503375	0.3856071703292122	0.1318843403874893	0.2186768609208078	0.1382663166704762
chr2	200800000	201000000	1.0281540807205007	0.9972293641460052	1.2223073365529469	1.0116609556477485	1.2071798579807669
chr2	201000000	201200000	1.1774823124862082	1.0302541117686534	1.4315084117910606	1.1942382172541703	1.3676239503805732
chr2	201200000	201400000	0.9588725192608863	0.8117868151622906	1.0347422513398152	0.9710445589385852	1.0105954944262296
chr2	201400000	201600000	1.1926207712693695	1.012741550490824	1.032830643649409	1.0450848271193598	1.1404929027306392
chr2	201600000	201800000	1.0293977480730303	0.8760392678536878	0.9048255898771	0.9962183741688118	0.9038012404576864
chr2	201800000	202000000	1.2750757410951443	1.150456324681454	0.9499626668732662	1.0477088624101702	0.9238142070472825
chr2	202000000	202200000	1.2376893093448855	1.1096060823153502	1.0468508593930017	1.0226445482569464	1.0439776263185288
chr2	202200000	202400000	1.2435125018719972	1.061793148985835	1.355008249622821	1.1615607762719784	1.4525943608638534
chr2	202400000	202600000	0.980013535855329	0.822707189075336	1.1103174906541289	0.8978234083832856	1.0689786277047628
chr2	202600000	202800000	1.023410192868797	0.8893623793992563	1.097606664309668	0.975646362988872	1.0836849768298482
chr2	202800000	203000000	0.9112571263245224	0.8200550388790572	0.9786571823458964	0.8241544101467908	0.9532572520054656
chr2	203000000	203200000	0.9383404374993652	0.8122531922640415	0.7723924576084937	0.7725616344883474	0.864755779473618
chr2	203200000	203400000	0.9866645163343364	0.7931423457577771	0.7442487643408955	0.746898292906751	0.8446995145704278
chr2	203400000	203600000	0.7527770507689661	0.6604025039166478	0.4351726798997616	0.5425980832375246	0.4415657976489679
chr2	203600000	203800000	0.7787424827425486	0.5812921718953977	0.1216109881303354	0.2468353006419427	0.1473188137625531
chr2	203800000	204000000	0.4834567390268697	0.3368579057632979	-0.0854736941613265	-0.0298076375945092	-0.1773157242636278
chr2	204000000	204200000	0.440605743038676	0.2644708613566039	-0.0681284179474607	-0.1046180797424884	-0.1122484056111885
chr2	204200000	204400000	0.3344228049464621	0.0704484525031683	-0.2846052952787868	-0.3905442693321043	-0.3447791548231056
chr2	204400000	204600000	0.4536723595554323	0.160226333722167	-0.285575023162248	-0.4220086447353457	-0.2921989844882049
chr2	204600000	204800000	0.4036404250510029	0.1108394603805796	-0.2015419802162153	-0.3603913830708882	-0.1879577733963532
chr2	204800000	205000000	0.312103481609027	-0.0014418765941075	-0.328619536272376	-0.4105886577123286	-0.271835940095015
chr2	205000000	205200000	0.4904375285752321	0.1960670560781291	-0.0447935890796457	-0.0702135058166668	-0.0535846494287059
chr2	205200000	205400000	0.4745714177095015	0.1917586223674317	-0.3164639790869314	-0.3503360312358147	-0.3194441055317127
chr2	205400000	205600000	0.4644349908621651	0.1423868710924192	-0.4380004981277157	-0.4989463705269913	-0.3845432166743036
chr2	205600000	205800000	0.4978499074278609	0.3086068231886147	-0.2187997210892989	-0.2505641978273494	-0.222053991759235
chr2	205800000	206000000	0.4816435201152383	0.3591863706476394	0.1348977145560854	0.1413740372499241	0.102053767956327
chr2	206000000	206200000	1.0763006204254613	0.8237079012463199	0.9713229210632052	0.7483692078038655	0.916914909501104
